what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321589661406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589664971
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321589666411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589666470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321589666619
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321589682368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321589701908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589710187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589712307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321589726913
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1321589748983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589869188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589870869
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321589934472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321589954398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321589995823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321589997970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321589998899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321590038794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321590047119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590049104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321590086886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590209177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590210692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321590248314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590254837
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1321590268522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590280307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590281836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590320669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590555725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590557419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590648874
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321590652853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321590665111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590666733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321590691726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321590695535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590696549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590720099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590727027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590754953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590798183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590799681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590800074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590837831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590901232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590915054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590918813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590920308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590923684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590963270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321590975672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321590996555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591072420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591075276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591157548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591187745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591282500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591296095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591317104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591327198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591329508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591487928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591493984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591505513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591515589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591521121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591529572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591533287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591545008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591546149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591552553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321591566973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321591571383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321591573832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591578187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321591608884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321591611224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591617911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591629314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591643226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321591650432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321591651603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321591652386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591662734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321591668432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321591672863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321591673939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591685366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591685946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591696765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591700004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591760008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321591838707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321591841373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321591877657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321591911436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592010078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592010762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592013920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321592019411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321592029470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592052404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592089668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592092627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592186071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592189391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592192296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592280298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321592287709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321592302250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321592318842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592338738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592342972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592365157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592377857
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1321592413565
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321592436764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592440889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592564017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592566456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592680491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592788371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321592800333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321592804032
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321592811277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321592813801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592814967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592895609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592895831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592898002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321592906960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321592911344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321592927795
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1321592972528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592998330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321592999179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593008095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593058945
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321593071349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593075016
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321593110192
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1321593113598
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1321593113796
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1321593113847
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1321593113948
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1321593113952
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1321593114242
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1321593114302
opened,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321593114437
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321593114589
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1321593115832
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1321593115896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593127847
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321593137645
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321593138984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593149885
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321593153924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593328310
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1321593387340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321593387481
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1321593387831
closed,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1321593387863
started,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1321593387906
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1321593387923
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1321593387936
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1321593387945
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1321593391006
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321593391132
closed,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1321593391146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593460747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593494905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593595636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593602011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321593654004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321593663302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321593665709
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1321593769680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593769746
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321593769799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593773479
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1321593781205
started,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1321593781859
started,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1321593781885
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1321593782002
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321593783628
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321593784019
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321593784073
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321593787981
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321593792345
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321593794351
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321593794351
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321593795586
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321593797797
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1321593798559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593800528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593802508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321593802652
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321593807460
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321593807512
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321593810925
