what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1321587697883
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1321587697885
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1321587697888
os,sysinfo,,,"macosx",1321587697892
arch,sysinfo,,,"x86_64",1321587697892
ws,sysinfo,,,"cocoa",1321587697892
locale,sysinfo,,,"en_US",1321587697892
processors,sysinfo,,,"2",1321587697892
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321587697892
java.runtime.version,sysinfo,,,"1.6.0_26-b03-383-11A511",1321587697892
java.specification.name,sysinfo,,,"Java Platform API Specification",1321587697892
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321587697892
java.specification.version,sysinfo,,,"1.6",1321587697892
java.vendor,sysinfo,,,"Apple Inc.",1321587697892
java.version,sysinfo,,,"1.6.0_26",1321587697892
java.vm.info,sysinfo,,,"mixed mode",1321587697892
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1321587697892
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321587697892
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321587697892
java.vm.specification.version,sysinfo,,,"1.0",1321587697892
java.vm.vendor,sysinfo,,,"Apple Inc.",1321587697892
java.vm.version,sysinfo,,,"20.1-b02-383",1321587697892
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1321587697919
started,bundle,org.tigris.subversion.subclipse.core,1.0.0,"org.tigris.subversion.subclipse.core",1321587698084
started,bundle,org.tigris.subversion.subclipse.ui,1.0.0,"org.tigris.subversion.subclipse.ui",1321587698205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587732146
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1321587736009
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1321587736016
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1321587736129
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1321587736130
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1321587742271
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321587742425
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321587742795
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1321587743154
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1321587743188
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1321587743192
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1321587743196
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321587743590
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1321587744384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587760430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587760744
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321587760802
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1321587763575
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1321587763668
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1321587763740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587764312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587769411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587769724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587774989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587775252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587780408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587781591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587790178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587790392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587792979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587837164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587837589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587845415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587845617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587847725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587852217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587852446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587854157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587974914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588001795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588008324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588023773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588277564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588293839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588329242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588344785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321588354107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321588354537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321588357504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321588357864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588377435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588388012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588392623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588407155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321588421867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321588424313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588431814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588444931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588454943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588456310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321588458833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321588476993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321588481550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321588482830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321588489047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321588498373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321588502472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321588503416
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1321588505616
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1321588506033
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1321588506060
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1321588506222
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1321588506505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588506687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588511066
opened,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1321588521308
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1321588521359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588578403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588594765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1321588594978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588630729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588679500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321588686177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589121802
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321589129140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321589130954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589140057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589182474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321589184179
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321589188593
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1321589189414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589216198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589225869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1321589225994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589236247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589238847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1321589238960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589254938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589257097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1321589257195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321589265744
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1321589267087
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1321589267177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589267307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589273179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321589273768
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321589275786
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321589275991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589277770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589279270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1321589280466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321589280897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321589282730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589288153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589291130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321589298390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589306664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589306857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589312036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589312232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589317436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589317629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589321871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589322057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589326851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589327069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589335359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589335565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589344636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589344833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321589346969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589369948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321589376494
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1321589388977
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1321589389000
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321589389042
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1321589389086
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1321589389133
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1321589389217
